,album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
4637,Hello Rockview,2F9QXXQKnqqyzI1u4UK1Ss,Less Than Jake,20oQv3LStCKCjI9oQ0JNha,202106,6xOZCV4EPCupXwvqajSKzq,History Of A Boring Town,54,0.0323,0.541,0.943,0.0,2,0.0912,-4.27,1,0.0551,107.317,0.779
4638,Remember Death,5tZjhfVEPlzlpD5nIxo8S3,Mute,3hLIsgoNbqdaXgPZDF8Xfs,194875,7bvrzWzYGld77z5gvEiNSm,A Mirage of Safety,29,0.000211,0.528,0.987,0.0,2,0.222,-2.584,0,0.0876,155.049,0.36
4639,Swing with Your Eyes Closed,3DbCOvpz5k8f8r1ijaoZd5,"Chin Up, Kid",2gzDWd9J6ea1uq0ZfbtNjj,183583,29irPbgID0oMVoDp3TVkZv,"Your Fault, Not Mine",27,0.0106,0.389,0.957,0.0,1,0.253,-4.623,1,0.167,180.131,0.657
4640,Transpiração Continua Prolongada,09Nao8wNpzTz60nY8G2n7A,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,167933,5HOkVB35cz5nK6ZeRj0xM6,Proibida Pra Mim (Grazon),63,0.00606,0.57,0.93,0.00381,8,0.102,-3.14,1,0.0477,163.751,0.925
4641,Let's Talk About Feelings (Reissue),3HdX1uUHw9mVcadKNUMqow,Lagwagon,66riGCPfih1Xqk81dDvpvf,176960,2C4ARHS1GUDDdaIpl7tAay,May 16,3,0.000409,0.337,0.985,0.00027,2,0.238,-4.675,1,0.0787,103.95,0.371
4642,In the End,7zDqwQyBJI55fnbzzs9dK8,Nothington,0mTf5njyjkaAb4tpJsTQYE,234865,2Dai1HEZPERYE93GHUAVcW,In the End,43,2.95e-05,0.476,0.99,0.000232,11,0.358,-3.989,1,0.104,109.979,0.317
4643,Appeal To Reason,3smHEWBKoqDUFuJrV8BCg1,Rise Against,6Wr3hh341P84m3EI8qdn9O,242280,3asFGFY3uLjMDmML1p0tYm,Savior,72,0.00164,0.549,0.93,6.67e-05,5,0.39,-3.468,0,0.0487,112.447,0.526
4644,How I Spent My Summer Vacation,5k8oPlSwfuAaqD6JvKWWwK,The Bouncing Souls,3mvTAjG7rcyk7DQzLwauzV,247106,2PGjg3iOL3RmEmv4fm5um2,Gone,0,0.0017,0.29,0.88,2.87e-05,1,0.636,-5.242,1,0.0477,164.26,0.427
4645,Against The Grain (Reissue),7FzIzh3auUuQkeNW9UjFyM,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,170706,2Qno5n2LmLePUp2NihXQ1q,21st Century (Digital Boy),1,0.00046,0.474,0.971,0.0,5,0.284,-4.134,1,0.0595,132.21,0.743
4646,Collection 2,7dUrduNuWHYQ8pdDKtBedD,Misfits,1cXi8ALPQCBHZbf0EgP4Ey,119826,0S8LgLoseDB6W2HWd1ym6P,Last Caress,58,0.0257,0.181,0.946,0.223,0,0.344,-5.308,1,0.096,178.743,0.363
4647,GI,1dwzhoYlTd5ZgPygszllwo,Germs,39zgKjGWsiZzJ9h6gbrPFY,104360,0Hl2Vuhhhh8buesoxUk1DW,Lexicon Devil,52,0.000242,0.504,0.877,2.66e-06,4,0.293,-7.469,0,0.053,106.272,0.821
4648,The Artist In The Ambulance,7yu7B1B8O07jAFAZEFSRXA,Thrice,3NChzMpu9exTlNPiqUQ2DE,219266,0arNrzPygksLY2pEbRgBjw,The Artist In The Ambulance,57,9.2e-05,0.519,0.868,0.000901,5,0.0881,-4.037,0,0.0761,174.73,0.72
4649,"Loud, Fast, Ramones: Their Toughest Hits",0Me9wrzxQGN7vZDudzlI4t,Ramones,1co4F2pPNH8JjTutZkmgSm,137400,0CZPjc07HBHxmZVvVnnHWx,Rock 'N' Roll High School - Remastered,3,0.0183,0.499,0.87,0.0,0,0.0512,-4.431,1,0.126,188.853,0.893
4650,Somos Cromossomos,429D6DQOJcRKrmCcdnqhNb,Cólera,6S6ll1Wa6FYvAgThEBX6qJ,204366,1FVuU1ALRRVj5nobF40KFe,Somos Cromossomos,25,0.0808,0.388,0.904,3.08e-06,4,0.401,-4.555,0,0.115,108.251,0.765
4651,Snap,4vmnGKvkPNCOX48q22c7UL,The Jam,2P560DaOMNDUACoH8ZhOCR,138200,1Na7UkusgEr3aTp31YX3Bl,In The City,34,0.00071,0.336,0.883,1.76e-05,7,0.295,-6.965,1,0.0587,177.733,0.855
4652,Q: Are We Not Men? A: We Are Devo!,1u2Qni8cVRptDTaA00fmBC,DEVO,0UKfenbZb15sqhfPC6zbt3,191266,1RG1Pz45nlYNHka7JioyOT,Uncontrollable Urge,55,0.0551,0.571,0.858,0.665,2,0.0943,-7.066,1,0.0326,92.523,0.716
4653,The Kids Are Alt-Right,25K4K0LEoyu1pgbg1JGAvX,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,163203,2jaarBZJE7yviC71Gkggif,The Kids Are Alt-Right,46,6.66e-05,0.378,0.921,0.000506,2,0.281,-3.646,1,0.035,188.183,0.595
4654,Ramones (Expanded),4X44NrhroDDaWXheAhcvYY,Ramones,1co4F2pPNH8JjTutZkmgSm,133440,33iQW2OneB0oNh2NfrAzqW,Blitzkrieg Bop - 2001 Remastered Version,9,0.0103,0.547,0.733,0.131,9,0.117,-6.558,1,0.0433,176.198,0.962
4655,This Could Be A Possibility,6fFF8Oo2xBO2kCnR6xW0Zg,Valencia,44Ga8DsScroKWAkQAJ1GwE,217120,3VGjUGJ5H3N61ggpyORS0n,The Space Between,51,0.000336,0.378,0.851,0.0,7,0.495,-4.378,1,0.0375,170.017,0.41
4656,Wild in the Streets,1LaoxOUvYzBdQleyW03Keh,Circle Jerks,4ubY8RYfXkcEqgjEMDuLYl,155693,4BZLAm5rqqChHZlBlHuSMV,Wild in the Streets,51,0.0061,0.459,0.966,0.0,4,0.146,-8.814,1,0.0302,103.421,0.38
4657,Damaged,34aFnrFRBlErcbU6moRZR3,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV,146560,4kFfFe38CRVnTsakUTL4E4,Rise Above,57,0.119,0.374,0.816,8.01e-06,2,0.0808,-13.88,1,0.0578,104.56,0.138
4658,Living In Darkness (30th Anniversary Edition),1IJw5lrtuyb72eDp8o0kas,Agent Orange,1pBsvSnrhmgDZqisT13SFA,113240,5E47rKJbS74jyLZaSgb0kS,Bloodstains - Original Version,53,0.0962,0.494,0.923,0.0,10,0.128,-7.69,0,0.182,176.216,0.577
4659,Violent Femmes,2G9onFLGqlMJd1ThYf0vIB,Violent Femmes,0rpMdBzQXf7aYRnu5fDBJy,144333,5TM2eqdzfWPHklI7YnBmsD,Blister in the Sun - 2002 Remastered Version,20,0.219,0.701,0.261,0.0,0,0.0821,-19.846,1,0.0938,97.042,0.89
4660,London Calling (Remastered),6FCzvataOZh68j8OKzOt9a,The Clash,3RGLhK1IP9jnYFH4BRFJBS,200480,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,73,0.123,0.651,0.801,0.0,0,0.0825,-7.34,1,0.0513,133.763,0.776
4661,"Young, Loud And Snotty",6SiRxD9eeJELm4TR8C6MDJ,Dead Boys,4RjtLUZNqLtMpRKIOaVokc,189333,678Fh7cIfN1sLqxsj5sc2G,Sonic Reducer,52,0.00525,0.403,0.891,0.00379,1,0.0519,-8.907,0,0.139,88.936,0.427
4662,Love Bites (Special Edition),7p6Nh183RUdsEM5wltdv9Q,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,163693,0bHm2wFL0m7qZIlhO7PQu5,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,10,0.000862,0.266,0.831,0.0,4,0.0555,-9.07,1,0.0453,175.514,0.778
4663,Phantoms,4TV5UrWG9ZnI6FxSawplwM,Acceptance,4zCbNayYzorqdzd9mPrghW,184440,3Nnm4EROP8wEnMpcmapvLR,So Contagious,51,0.133,0.411,0.702,0.0,1,0.0973,-4.702,1,0.0334,178.493,0.407
4664,"No Really, I'm Fine (Standard Version)",5H8tKeqYgYZsMX99hGSHoj,The Spill Canvas,4W8SeWrRZUburGZyp5JwYj,202573,4b9jRNwMUvABxTD1amyfA6,All over You,53,0.00848,0.554,0.941,0.0,10,0.102,-3.159,0,0.0347,134.916,0.524
4665,Candy Apple Grey,6zoU9wwvh8ETkMsWU3Mtv1,Hüsker Dü,16bN8mhtDFdegWbg0z3s10,210866,4tPFEWRuNQhibDQSGB2PVE,Don't Want To Know If You Are Lonely,54,0.00128,0.305,0.965,0.00124,0,0.317,-5.926,1,0.0809,90.81,0.644
4666,The Velvet Underground & Nico 45th Anniversary (Super Deluxe Edition),1gGjSTfser1MPfowGiuy9l,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,279520,5Q4OndPgegGCR88wPsXswf,I'm Waiting For The Man - Album Version (Stereo),7,0.0297,0.675,0.641,0.863,7,0.144,-9.754,1,0.0427,125.891,0.854
4667,What To Do When You Are Dead,6kYEwpX4miUeuyPLyvq7lK,Armor For Sleep,7eSbps3Uha3MMBNWhMYa2H,210746,5qAKEQvEMo2TAjOq7qbRsK,The Truth About Heaven,49,0.000448,0.339,0.893,0.0,2,0.121,-4.628,1,0.0786,92.091,0.251
4668,Operators Manual (Buzzcocks Best),61K4bZBmmHrMdTZiRWERBF,Buzzcocks,2DxlS3lTLFIq70S7ap5H3y,176293,69cHTfo3Dc7S4sl1bQScNO,What Do I Get?,3,0.0341,0.382,0.955,0.0,7,0.162,-5.447,1,0.0771,88.32,0.205
4669,Never Take Friendship Personal,7F1dp39OljDwaJes2ruO0w,Anberlin,5v61OSg53KaQxGMpErkBNp,197480,6VSmHLLvYAAkzrYFT3LloU,Paperthin Hymn,53,0.00111,0.298,0.597,0.0,5,0.0819,-12.107,1,0.0343,180.434,0.536
4670,No Control (2005 Remaster),3efgo1fUo21py17Z7jGsle,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,107106,0gbrepTKKXEYFQJ6tNCbid,No Control,52,0.024,0.435,0.961,0.0,11,0.328,-4.188,0,0.115,147.753,0.688
4671,Rhino Hi-Five: Ramones,5J9I5RkAe6EMWb4aZxAKYl,Ramones,1co4F2pPNH8JjTutZkmgSm,150333,0weTorJ7HSAdi874qIFCXM,I Wanna Be Sedated,4,0.0768,0.611,0.947,6.33e-05,11,0.0962,-5.261,1,0.0433,162.949,0.949
4672,All In,3v3r4KmjJiltE65pRky2k5,Down By Law,6hWRjQzM6AmSPqXd7eM2I2,208631,3IvaR7cgP5g4DaMDcEg7h8,Rebrand It,24,0.000215,0.46,0.969,0.0537,4,0.148,-4.565,1,0.0776,104.961,0.623
4673,Harmful Content,5iWdXxrXyZ5dF3mkTq2gSU,One Hidden Frame,4AwLyVeQU5GgyvGoZsM49X,176581,3fkFF2dwF39Jr7mwnkhIie,Exploding Head Syndrome,28,0.000102,0.257,0.997,0.0628,8,0.15,-3.306,1,0.126,179.138,0.397
4674,All We Know Is Falling,67f6SSb8yKduNCK15DsafC,Paramore,74XFHRwlV6OrjEM0A2NCMF,240040,3i4xZSH1kTLE22TUvUFMYo,Emergency,59,0.00276,0.424,0.94,1.03e-06,9,0.277,-3.524,1,0.0573,168.043,0.559
4675,13 Songs,21wERoyBas2JCRCgysPDJX,Fugazi,62sC6lUEWRjbFqXpMmOk4G,155626,44qEQsgGIiKEE6oYwOGo2s,Bad Mouth,51,0.000697,0.452,0.652,0.564,9,0.321,-8.301,1,0.0368,91.259,0.529
4676,Damaged,34aFnrFRBlErcbU6moRZR3,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV,140493,5Og9VyCOfxmZCuv1UhIyxE,Six Pack,52,0.157,0.33,0.784,2.08e-05,2,0.58,-15.285,1,0.19,115.402,0.196
4677,Give Me Convenience or Give Me Death,5Xv8PCJ7ZMmRd3jXnJqg3V,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV,207040,5szJ8SMwQVEvvdk65w6M6g,California Uber Alles,58,0.176,0.317,0.885,0.000249,8,0.221,-4.768,1,0.144,111.366,0.704
4678,DECEMBERUNDERGROUND,58M3z3OMcaFtWbPJS5Bb0W,AFI,19I4tYiChJoxEO5EuviXpz,206586,6A5M31nKvt6GYaGL7XpX2w,Miss Murder,9,0.00022,0.308,0.873,0.000729,8,0.0974,-4.542,1,0.0533,143.519,0.686
4679,Zero e Um,7bUuKrK0ksqlJ2oDYfo0N5,Dead Fish,7Lvg39k5XgXevGR767ikYI,218973,193sAxevqDGl7dZJJCnGFP,Queda Livre,48,0.00108,0.408,0.957,8.64e-05,0,0.18,-3.373,1,0.139,195.922,0.396
4680,Let It Enfold You,2NLyP6U1OZZ8d4PvbVANLT,Senses Fail,591yCCsZCLXvaJ0Rg38vLZ,179986,2y8VWxzuw49UaIc4F5QIQk,Buried a Lie,55,0.00177,0.491,0.87,0.0,2,0.517,-5.31,1,0.136,163.268,0.532
4681,Entertainment!,1UMvR1rwj9EzLnbj4L6Zoy,Gang Of Four,3AmWjMXXtBJOmNGpUFSOAl,207200,62uw0iWu8jLB4cYBQxjdcm,Damaged Goods,57,0.025,0.744,0.721,0.0466,0,0.155,-7.008,1,0.0899,157.188,0.965
4682,Damaged,34aFnrFRBlErcbU6moRZR3,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV,211200,4DA95pyBe6QORPGvTEuMWQ,TV Party,51,0.184,0.308,0.926,0.0,1,0.0782,-12.683,1,0.15,96.17,0.193
4683,Bad Brains,2GHBFUAIQGSVJtZnwdnEAc,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc,132786,6MYusHmom4vpQN4qGyHl0h,Banned In D.C.,1,0.000612,0.139,0.712,0.816,9,0.0983,-12.103,0,0.0399,152.933,0.689
4684,"Dear Diary, My Teen Angst Has A Body Count",0Q6C8p6g47jEOU6G7SoRrS,From First To Last,5n71fmAB8Un2IfAPn64erN,158960,15n4p6R6Tuht5KAgK3g3IX,Emily,54,0.659,0.484,0.405,0.0,7,0.0893,-11.089,1,0.032,148.551,0.376
4685,Unknown Pleasures,0cbpcdI4UySacPh5RCpDfo,Joy Division,432R46LaYsJZV2Gmc4jUV5,237013,49G0Rj1qpt75vdgiOo8QAE,She's Lost Control - 2007 Remaster,61,0.0157,0.485,0.846,0.0287,11,0.0766,-7.63,0,0.0528,144.246,0.743
4686,Tim [Expanded Edition],47arM25GJraK9aWEk4A1Ve,The Replacements,4WPY0N74T3KUja57xMQTZ3,218066,0ritgEzDOsxbd2IfYX96S9,Bastards of Young - 2008 Remaster,51,0.00573,0.438,0.916,1.07e-06,4,0.334,-8.318,1,0.124,143.101,0.391
4687,Collection,4pEcCqGx1RFaXWJD0mrG10,Misfits,1cXi8ALPQCBHZbf0EgP4Ey,128426,5LgiqEgpK54OfXC6947wbU,Where Eagles Dare,58,0.741,0.282,0.943,0.414,2,0.178,-7.746,1,0.121,182.381,0.15
4688,Q: Are We Not Men? A: We Are Devo!,1u2Qni8cVRptDTaA00fmBC,DEVO,0UKfenbZb15sqhfPC6zbt3,297733,2vFaBeQqDVZW9SiJeiM4LU,Gut Feeling / (Slap Your Mammy),52,0.0128,0.297,0.811,0.538,7,0.111,-10.267,1,0.0583,165.376,0.722
4689,The Used (U.S. Version),57d5dFo7oN2yUyGfSKPrRv,The Used,55VydwMyCuGcavwPuhutPL,201426,32GWSQbpg1Ea1MMvl8HN23,Blue and Yellow,56,0.0297,0.565,0.867,0.0,2,0.147,-5.497,0,0.0333,115.006,0.259
4690,"Never Mind The Bollocks, Here's The Sex Pistols",5fxYu3rqjCNTSPKN8mtEl2,Sex Pistols,1u7kkVrr14iBvrpYnZILJR,211973,3LoDeIbiR12sAznmpNEmKA,Anarchy in the U.K.,54,0.0422,0.323,0.978,0.00019,5,0.201,-3.841,1,0.118,134.222,0.168
4691,De 1997 A 2007,6TU7bDQ5q465gcVt84NPeb,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,137273,35Aq5dD1cjSna4Qpaqjic9,"Rubão, O Dono Do Mundo",35,0.00286,0.63,0.991,0.358,1,0.0676,-4.455,1,0.0732,91.028,0.619
4692,Milo Goes To College,6IU592n49Rn36fpEmg9LIq,Descendents,1FGH4Bh7g9W6V4fUcKZWp5,100600,35PI5Hsq17h723EbyyDFsi,Suburban Home,54,5.46e-05,0.388,0.771,0.0,2,0.359,-9.393,1,0.0385,99.258,0.826
4693,"Never Mind The Bollocks, Here's The Sex Pistols",5fxYu3rqjCNTSPKN8mtEl2,Sex Pistols,1u7kkVrr14iBvrpYnZILJR,198160,2mKj8Em0GLFu8I78yM1CfU,Pretty Vacant,45,0.0467,0.258,0.932,8.09e-06,2,0.142,-5.194,1,0.0702,145.582,0.334
4694,Maybe I'll Catch Fire,1geOrMhJFz0gonGQ8A5e8m,Alkaline Trio,1aEYCT7t18aM3VvM6y8oVR,281040,3VVstQ0fpj4pdSPe2QZT5z,Radio,55,0.0348,0.649,0.657,0.000372,2,0.136,-6.607,1,0.0258,113.423,0.434
4695,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,Stiff Little Fingers,2bt3I0VkmYuPvP57sxokab,163880,2yE3bwbhqypdsuhmv48Svn,Alternative Ulster,51,0.0148,0.439,0.971,1.34e-05,11,0.255,-5.855,0,0.177,118.369,0.24
4696,Milo Goes To College,6IU592n49Rn36fpEmg9LIq,Descendents,1FGH4Bh7g9W6V4fUcKZWp5,120360,1MPEPvmX18S9MK4RlMKIst,Hope,56,0.00169,0.506,0.903,0.0,2,0.336,-8.898,1,0.0455,117.229,0.781
4697,A Million In Prizes: Iggy Pop Anthology (Edited Version),39vZUsVRUvo1l2HwR7Cfpg,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,312040,0kvH59HS2T2m4bsXJhBGNC,Lust For Life,48,0.00672,0.372,0.976,2.47e-06,9,0.158,-4.329,1,0.0483,101.285,0.714
4698,Double Nickels on the Dime,5viZ5HyYtV0wafK7DoXmgF,Minutemen,0z6zRFzl5njXWLVAisXQBz,145533,2LUVo82IKIpCuBNSaqF0G8,Corona,54,6.59e-05,0.47,0.913,0.267,7,0.222,-10.196,1,0.0343,130.425,0.977
4699,Hits Back,3Zkggi5I9uH5x94DuN6u1S,The Clash,3RGLhK1IP9jnYFH4BRFJBS,188240,3v8PlUFGQQDBIk1J86waCo,Should I Stay or Should I Go - Remastered,69,0.0838,0.742,0.844,0.0,2,0.418,-6.441,1,0.111,113.371,0.85
4700,Playing Fiction,3oL6HolF6a6hasWOTmb4PI,ROAM,0q74f5UdR3j14Lis4AKKxq,160831,7Ez3CVp6gljEwsd0OV3lwJ,Playing Fiction,28,0.00147,0.465,0.994,0.0,2,0.308,-2.702,1,0.0821,165.027,0.615
4701,Inflammable Material,2uXYm7SqdQlOgrx2FEWlkD,Stiff Little Fingers,2bt3I0VkmYuPvP57sxokab,155960,7Ig7b1MJJKbNyTxLU6u9rZ,Suspect Device,46,0.000737,0.241,0.943,0.0269,4,0.349,-6.381,1,0.0566,187.71,0.93
4702,The War On Errorism,0D6YPfv9u2JHdp1kiieR25,NOFX,4S2yOnmsWW97dT87yVoaSZ,189733,7iLXUeM0nqctdCsfun2Ahx,The Separation Of Church And Skate,2,0.00367,0.397,0.95,2.97e-05,9,0.0638,-3.802,0,0.165,137.146,0.252
4703,"Small Steps, Heavy Hooves",2btXQFitnklvkPC0dAIvAx,Dear and the Headlights,1aOp1lgpcwRxADf1jHvXhu,177066,757fXABDTbalNzihYS3mUc,Sweet Talk,52,0.000319,0.429,0.913,4.73e-05,11,0.101,-5.945,1,0.0431,161.122,0.739
4704,Champion,6POoZnVEetK6ha2zSp1ws1,The Audition,7EE9Xq8yiJyO5FIVho6ibI,212186,7qZdLKPA5TXDxpd10AGpf0,Warm Me Up,50,0.0087,0.477,0.951,0.0,8,0.121,-2.499,0,0.0558,162.956,0.754
4705,Operation Ivy,4qpRn6UJpBmbfRSsXzzI3e,Operation Ivy,18XRGxd1b484f2h06cwvJJ,134026,7xkSwLmSHDlnNuiePDgp22,Sound System,3,0.35,0.569,0.954,0.000265,2,0.0768,-4.82,1,0.126,91.205,0.574
4706,Saosin,2osTPStH5H7i4fMHS7eauR,Saosin,1NUOfvAhA9AvsF1ISMkgHX,217533,71U9X93wy4BQGyvmjFqApv,Voices,54,9.62e-05,0.308,0.924,0.00952,9,0.382,-3.921,0,0.0927,179.965,0.257
4707,Marquee Moon,630o1rKTDsLeIPreOY1jqP,Television,0S7Zur2g8YhqlzqtlYStli,638426,7Me0vOSlJfaPY7Pc4GeItd,Marquee Moon,60,0.0391,0.49,0.536,0.371,7,0.116,-10.83,1,0.0382,118.008,0.732
4708,"Never Mind The Bollocks, Here's The Sex Pistols",5fxYu3rqjCNTSPKN8mtEl2,Sex Pistols,1u7kkVrr14iBvrpYnZILJR,200080,6ui6l3ZNvlrGQZArwo8195,God Save the Queen,52,0.00103,0.274,0.908,0.00219,9,0.154,-5.419,1,0.0691,148.246,0.483
4709,Los Angeles,4lgW2v8MOtBxyuQ7erHLgj,X,54NqjhP2rT524Mi2GicG4K,144786,75a66iUfwKdJb5n9juvXRI,Los Angeles,48,0.0162,0.614,0.755,1.9e-06,2,0.0831,-5.829,1,0.0276,92.622,0.645
4710,Damned Damned Damned,5XK8FpKFOJVp65F9pkuIO9,The Damned,6VeL8VhaMjHTPc5uovFl3h,164640,6sC3btkeaVA9IEhe0qbifj,New Rose,3,0.175,0.196,0.918,1.62e-06,1,0.093,-11.717,0,0.0547,173.566,0.384
4711,First Two Seven Inches,29cV9KKP4Wr07poFUHBsbC,Minor Threat,07PiZYrhllpSXtELkUxlrf,91240,6yIaRcvzhIrukxS4VVhil0,Minor Threat,52,0.00101,0.276,0.91,0.0014,2,0.276,-7.465,1,0.0491,166.469,0.935
4712,Suffer (2005 Remaster),2tQSaVTntSAVbDognInDQo,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,107573,7AoWDXgfVQO8pK4hb0Kswt,Suffer,48,0.000441,0.356,0.974,0.0,9,0.103,-3.382,0,0.0984,144.178,0.433
4713,Fresh Fruit for Rotting Vegetables,5cADwrInLLhrjsXSmEPE3E,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV,277533,6n7DUOZGILo0dU9pwjQsbA,Holiday in Cambodia,48,0.617,0.13,0.979,0.409,2,0.338,-3.903,1,0.113,205.39,0.368
4714,A Million In Prizes: Iggy Pop Anthology (Edited Version),39vZUsVRUvo1l2HwR7Cfpg,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,280826,6pkv89yzv9kw6Vxhz8nSIH,The Passenger,49,0.0282,0.481,0.922,6.93e-06,0,0.536,-3.439,1,0.0534,134.785,0.709
4715,Hits Back,3Zkggi5I9uH5x94DuN6u1S,The Clash,3RGLhK1IP9jnYFH4BRFJBS,163240,7lSDCrF11sdTVfjbAQVZE8,I Fought the Law,64,0.00539,0.525,0.9,4.09e-05,2,0.14,-6.815,1,0.0545,151.274,0.883
4716,Nothing Grows Here,3KtiLWd9uMx5dVe3n2nW2p,Calling All Captains,38vVrIl7XQVwKEg9lvuygG,173421,03y1mDlbMHZ40TBnwPvbAs,Chasing Ghosts,23,0.0351,0.442,0.969,9.58e-05,4,0.254,-2.219,1,0.0671,99.549,0.399
4717,Translating The Name,3Lfxp4dgtCBJN74rmo7tiE,Saosin,1NUOfvAhA9AvsF1ISMkgHX,192786,0C71NJD4BhvPopTwI7a8KV,Seven Years,57,2.3e-05,0.239,0.941,2.38e-06,2,0.327,-4.535,0,0.0967,81.844,0.223
4718,Interrobang,4bmInm7TGCEkrvowAWR74E,Bayside,51J0q8S7W3kIEYHQi3EPqk,264106,0Ezs8QRKU6jrzyof6sJ9Zc,Interrobang,49,0.000266,0.519,0.912,0.000925,2,0.164,-5.78,0,0.08,132.021,0.353
4719,Borrowed Time,0rOuZO7h8Kl3sQAYC0BfjF,Summer Wars,0G96TkItgnb79cFLnUbdhy,193365,0KcJ54zr5hRbAlGdNTbM9p,End of an Era,38,0.00675,0.366,0.958,2.25e-05,8,0.0924,-4.556,1,0.117,165.004,0.404
4720,DALTITE,5CCYsirXi9vv8gjo4SENjY,Two Year Break,5AZm5sIuwV2UPNLTQkQjfa,217873,0Tlb8xajJUnrFLpbUDfelC,DALTITE,30,0.000935,0.524,0.93,1.14e-05,7,0.0712,-4.11,1,0.043,148.019,0.571
4721,Too Close,2kSNEXYSKqUrrj6qd906Ac,Assuming We Survive,2vfLzfNgADEVYZiFBgopeP,196276,1FGKEqiiZ0UIVGZHwPYgAf,Too Close,37,0.000192,0.385,0.954,0.00055,8,0.16,-4.595,0,0.0935,92.224,0.404
4722,My Reason to Come Back Home 2: Electric Boogaloo,4VPI9zrAKGVz9xus48M7sj,Settle Your Scores,4QXKSmZgWNMDbQBidvuh4O,201380,1sK8mNyeNuOfT73apnxqXP,My Reason to Come Back Home 2: Electric Boogaloo,40,0.000213,0.459,0.927,0.0,8,0.113,-2.847,1,0.0555,91.025,0.442
4723,Bad Luck,37CQFJl2TFz2HPwtk92wfw,Hello Violet,4iOOUYcBPqiPp9utbipFEF,225241,1tsCbFuH6WIjkQ4HD0LPZW,Bad Luck,29,0.000137,0.482,0.995,0.0,3,0.42,-2.948,1,0.129,94.99,0.298
4724,Hold Your Breath,6J9JbCsFEkhhafmCrryn8g,Sleep On It,5FmgqLlJ8MJ9A8zmOPFxK2,185764,28ISQuSKSdLqcb5EJh7oO3,Hold Your Breath,40,0.000156,0.438,0.952,0.0,5,0.126,-5.687,0,0.078,184.922,0.628
4725,Better Moments,4biVLfFpT4gnGzicdR25v4,Boys of Fall,0ILEjQuglCTYQkTrKGQvj5,204801,2RMU3TP2q2zlMCCXAmKKpi,Something to Say,41,0.00732,0.557,0.969,0.0,0,0.755,-2.026,1,0.0874,119.059,0.453
4726,Kiss & Tell,1ACakLGeWspQA1SROEtr9X,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,248165,2YZrjrLRMfGdyue73N6BLY,Kiss & Tell,63,0.00365,0.441,0.872,0.0,2,0.0819,-4.168,1,0.0551,170.015,0.258
4727,After Tonight,56KAUCXd4WzhH6h2tAHpwn,Sleep On It,5FmgqLlJ8MJ9A8zmOPFxK2,167392,2hf23pG2ylOyhua5jUH5vz,After Tonight,36,9.91e-05,0.507,0.875,0.0,9,0.0713,-6.012,1,0.0636,120.036,0.461
4728,Fake Smiles,2hScdlD3kJTfUt0pTkR3kq,Boys of Fall,0ILEjQuglCTYQkTrKGQvj5,207473,2idnOtcN2Hbo3qCTk9wwvg,Fake Smiles,40,0.0078,0.555,0.976,0.0,0,0.173,-1.244,1,0.102,95.024,0.307
4729,Distant,2Q1rcBEyybnOWuWRHL58VJ,Headstrong,1QUtz3pwcGiuwnVtLJ5JCF,225000,35guBeyJ6S0bHHNSfsW2lo,Distant,33,0.00319,0.369,0.926,0.00178,1,0.0913,-3.649,1,0.0576,91.813,0.647
4730,Dear Future Self (Hands Up),7u4VcQQ0tr36gfYmwdtF9K,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,171173,3Fm4KEBiLmj4e3x4Qqv7W0,Dear Future Self (Hands Up) [feat. Wyclef Jean],72,0.00362,0.535,0.925,0.000261,2,0.0243,-3.014,1,0.235,169.872,0.936
4731,Send Her To Heaven,4kN0SVgy0MShWKWpurdkBi,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,191840,3HbablKHLbUEpn04GZiOWU,Send Her To Heaven,58,0.00364,0.504,0.809,3.08e-05,7,0.214,-3.065,1,0.0436,145.635,0.616
4732,King of Nothing / Empty,4jJzaQ6ovtPPqnMErF6xfR,Broadside,7EGdqeEDe7WMqOVyDFUYyo,202968,04tudBOKY1POxZStazKZdS,Empty,41,0.00158,0.581,0.952,1.57e-05,0,0.132,-3.905,1,0.037,133.97,0.52
